seed,elapsed_seconds
391,0.09525227546691895
392,0.13037919998168945
393,0.10030961036682129
394,0.15905356407165527
395,0.1026456356048584
396,0.1509411334991455
397,0.10213160514831543
398,0.12124204635620117
399,0.08971571922302246
400,0.22332763671875
401,0.35791850090026855
402,0.37447404861450195
403,0.4017467498779297
404,0.39014124870300293
405,0.3479921817779541
406,0.38698267936706543
407,0.344074010848999
408,0.3589942455291748
409,0.18841242790222168
410,0.10009574890136719
411,0.4106733798980713
412,0.36556148529052734
413,0.29860353469848633
414,0.39925193786621094
415,0.4150409698486328
416,0.25543689727783203
417,0.08227300643920898
418,0.0701746940612793
419,0.09792685508728027
